logical_id,logical_key,anatomy,candidate_id,semantic_contract,slope,status,reason,output_dtype,output_shape,raw_file_id,raw_sha256,gain_file_id,gain_sha256,calibration_fingerprint,freeze_hash,input_stage_sha256,geometry_reconciliation,valid_overlap_fraction,alignment_sanity_pearson_16px,edge_recall,gradient_energy_retention,informative_tile_count,lost_informative_tile_fraction,low_percentile_tile_retention,informative_extreme_fraction
I-1-1,I_1_1,Tulang Belakang,T_NONE_M06,MPIPS precise,0.6,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,91575d630ac054b354dff8bf02af26c889b98cc2f9572ee289c340c8683029d7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.939945731272704,0.802361856793536,0.684639268224726,690,0.9,0.0,0.021525721900413065
I-1-1,I_1_1,Tulang Belakang,T_NONE_M15,MPIPS precise,1.5,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,91575d630ac054b354dff8bf02af26c889b98cc2f9572ee289c340c8683029d7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9251132032535331,0.8039756870614502,0.9859008030973674,690,0.7681159420289855,0.0,0.021750262858422426
I-1-1,I_1_1,Tulang Belakang,T_ALT1_C0,CLAHE disabled,,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,91575d630ac054b354dff8bf02af26c889b98cc2f9572ee289c340c8683029d7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.0,,,,,,
I-1-1,I_1_1,Tulang Belakang,T_ALT1_M06,MPIPS precise,0.6,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,91575d630ac054b354dff8bf02af26c889b98cc2f9572ee289c340c8683029d7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.0,,,,,,
I-1-1,I_1_1,Tulang Belakang,T_ALT1_M15,MPIPS precise,1.5,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,91575d630ac054b354dff8bf02af26c889b98cc2f9572ee289c340c8683029d7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.0,,,,,,
I-1-1,I_1_1,Tulang Belakang,T_ALT2_C0,CLAHE disabled,,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,91575d630ac054b354dff8bf02af26c889b98cc2f9572ee289c340c8683029d7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.0,,,,,,
I-1-1,I_1_1,Tulang Belakang,T_ALT2_M06,MPIPS precise,0.6,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,91575d630ac054b354dff8bf02af26c889b98cc2f9572ee289c340c8683029d7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.0,,,,,,
I-1-1,I_1_1,Tulang Belakang,T_ALT2_M15,MPIPS precise,1.5,NON-COMPARABLE,alignment sanity Pearson below predeclared 0.2 threshold,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,91575d630ac054b354dff8bf02af26c889b98cc2f9572ee289c340c8683029d7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.0,,,,,,
I-1-2,I_1_2,Kepala,T_NONE_C0,CLAHE disabled,,COMPARABLE,,uint16,"[3053, 4059]",1sLur8whVT8Vb4OJeVIduSJFBQ3wKCOVX,1a1436b6aab20a2161e862617afe7f951e4483a35b869bb7df2539d16cdc64f0,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,dc4e46596ee9464d40236c3cd6903d0c62d1ee17b18d80b3d3497ed1c1a8a5e7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9454668631587911,0.7924552556759227,1.0,615,0.5365853658536586,0.13032388984894822,0.022850623638553173
I-1-2,I_1_2,Kepala,T_NONE_M06,MPIPS precise,0.6,COMPARABLE,,uint16,"[3053, 4059]",1sLur8whVT8Vb4OJeVIduSJFBQ3wKCOVX,1a1436b6aab20a2161e862617afe7f951e4483a35b869bb7df2539d16cdc64f0,1Y3-dD4k2a_SRvfCC7Ezyj-v9ImColQjK,2467d0e0efd81f7441053fc8bfdc7d246db457cd31d9d56be44b4239c22719c0,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,dc4e46596ee9464d40236c3cd6903d0c62d1ee17b18d80b3d3497ed1c1a8a5e7,,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9317285340104595,0.8024039228416866,1.0,615,0.4943089430894309,0.1655679781675116,0.022230487735720027
