logical_id,anatomy,candidate_id,semantic_contract,slope,status,reason,output_dtype,output_shape,raw_file_id,raw_sha256,gain_file_id,gain_sha256,calibration_fingerprint,freeze_hash,input_stage_sha256,geometry_reconciliation,valid_overlap_fraction,alignment_sanity_pearson_16px,edge_recall,gradient_energy_retention,informative_tile_count,lost_informative_tile_fraction,low_percentile_tile_retention,informative_extreme_fraction,output_min,output_max,output_mean,output_median,output_p01,output_p50,output_p99,output_zero_pixel_fraction,output_uint16_65535_saturation_fraction,output_dynamic_range_span,output_nonzero_pixel_count,output_ndarray_sha256,execution_kind,execution_input_stage_sha256,execution_pipeline_seconds,execution_replay_seconds,execution_transport_seconds,execution_reference_process_seconds,execution_reference_peak_rss_kb,execution_reference_wall_time,execution_input_ndarray_sha256,execution_output_ndarray_sha256
I-1-1,Tulang Belakang,C0,CLAHE disabled,,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,a37b8465eefb78c8167cc7eb4e20b3fd2401b1709be15eacab70d3d52357d625,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9827554870356487,0.5790206644387236,0.21454828410341845,587,0.9625212947189097,0.0,0.0241646727957318,0,65283,29472.929894520934,35976.0,0.0,35976.0,63647.0,0.3113977124346773,0.0,65283,8533247,aa5a1f078015ff408f7c9bb23e8eb0567e2df3d1f41f62faf98902388777c2c6,disabled,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,17.62377142198966,,,,,,,
I-1-1,Tulang Belakang,M06,MPIPS precise,0.6,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,a37b8465eefb78c8167cc7eb4e20b3fd2401b1709be15eacab70d3d52357d625,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9839202048770019,0.5929547962071667,0.31099662591677635,587,0.8654173764906303,0.0,0.024492434143753048,0,65148,29121.109497828744,35615.0,0.0,35615.0,62680.0,0.3116975802459094,0.0,65148,8529531,59367e0e1751d550b11a93d646539060fa345890c73dd296daa813a8f8241d4b,mpips,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,,35.69106580800144,,,,,,
I-1-1,Tulang Belakang,M103,MPIPS precise,1.03,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,a37b8465eefb78c8167cc7eb4e20b3fd2401b1709be15eacab70d3d52357d625,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9835122078775809,0.5940060868684608,0.37832037266897833,587,0.7325383304940375,0.0,0.02416454560855756,0,65107,29026.36603724284,35459.0,0.0,35459.0,62285.0,0.3116975802459094,0.0,65107,8529531,d78a32f2d6c908379ad8df0edcfb7f43302fffe7abb7cb7ba36246a3d263f3f9,mpips,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,,36.90910747498856,,,,,,
I-1-1,Tulang Belakang,M15,MPIPS precise,1.5,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,a37b8465eefb78c8167cc7eb4e20b3fd2401b1709be15eacab70d3d52357d625,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9819110484714466,0.5917679101573952,0.45295960559708004,587,0.5587734241908007,0.0,0.02418044400533779,0,65018,28914.832895676424,35155.0,0.0,35155.0,61928.0,0.3116975802459094,0.0,65018,8529531,dde7bc01bff28bb19d4643550728ddf07358316c29cf4e85b5d25d4a0acdb037,mpips,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,,34.44480098999338,,,,,,
I-1-1,Tulang Belakang,M20,MPIPS precise,2.0,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,a37b8465eefb78c8167cc7eb4e20b3fd2401b1709be15eacab70d3d52357d625,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9791373139332707,0.5935713714642064,0.5317887352732628,587,0.4599659284497445,0.0,0.024243910405284473,0,65018,28784.395943973137,34796.0,0.0,34796.0,61623.0,0.3116975802459094,0.0,65018,8529531,0eb8fd6a2b5f0c4e79d75351605eb4be18868e062d911e2fe3be0d5317c651d9,mpips,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,,37.54755638600909,,,,,,
I-1-1,Tulang Belakang,M30,MPIPS precise,3.0,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,a37b8465eefb78c8167cc7eb4e20b3fd2401b1709be15eacab70d3d52357d625,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9718786635136014,0.5934600809095124,0.6833162000807893,587,0.3185689948892675,0.04122384184942561,0.024439778653616923,0,64888,28492.273287467116,34315.0,0.0,34315.0,61108.0,0.3116975802459094,0.0,64888,8529531,210be58f4f89cb6cc13c2b38ab69b83cbf0b0be93e84ee0fbcd8c98dd17e7a04,mpips,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,,34.25260874599917,,,,,,
I-1-1,Tulang Belakang,F103,pinned Fiji Flat,1.03,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,a37b8465eefb78c8167cc7eb4e20b3fd2401b1709be15eacab70d3d52357d625,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9831615604648026,0.5792266159249961,0.22390796246389577,587,0.9557069846678024,0.0,0.0241646727957318,0,65283,29412.865472489106,35852.0,0.0,35852.0,63647.0,0.3113977124346773,0.0,65283,8533247,42192af7be727e13427f3cc8698c63ac1d4b51dbde553f741e942dc554208a43,fiji,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,,49.318371272005606,3.491732337977737,34.657210366014624,510988,mm:ss or m:ss): 0:33.21,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,57e5df0fd903d265c5b0a4b5a23a253ddc3305fddb5252efb13e8007431248bf
I-1-1,Tulang Belakang,F15,pinned Fiji Flat,1.5,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,a37b8465eefb78c8167cc7eb4e20b3fd2401b1709be15eacab70d3d52357d625,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9849400423408652,0.585610045997964,0.3154712546477827,587,0.807495741056218,0.0,0.023479388300916715,0,65283,29319.453892378606,35685.0,0.0,35685.0,62933.0,0.3113977124346773,0.0,65283,8533247,d4a21d3a2b3b220f48a4889cc51b6e8fef150cd7e5fe987d5cd331621cbbfa74,fiji,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,,48.280375079018995,3.4292924639885314,34.04678455000976,512028,mm:ss or m:ss): 0:32.88,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,dab258a93c9c6e39a458823528edac41e17a1628b5bb5f1ba93f6935c7cb75c9
I-1-1,Tulang Belakang,F20,pinned Fiji Flat,2.0,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,a37b8465eefb78c8167cc7eb4e20b3fd2401b1709be15eacab70d3d52357d625,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9829040819932761,0.5853156163887068,0.4161252781286317,587,0.5570698466780238,0.0,0.023425715313386653,0,65283,29176.355531782396,35205.0,0.0,35205.0,62491.0,0.3113977124346773,0.0,65283,8533247,5dffe5ef1fe7f391fa8f70016129710325fa16be25cc2654b9f578f8b7c59106,fiji,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,,47.19352089200402,3.5234158450039104,33.623200710018864,508900,mm:ss or m:ss): 0:32.39,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,cc499a3a3bfb325e2c9c551b6c0577a93bf5cc18053732aa2ee8497f43182a49
I-1-1,Tulang Belakang,F30,pinned Fiji Flat,3.0,COMPARABLE,,uint16,"[3053, 4059]",175v1A7y3ixN-9so3O_oTKRLSmvo1HdeY,447fa8eff4db535197a02f186e0a7e8ac568ddc7597a03300a7a7882bce4f2ab,1i9nT2bQ3VG3_TfAGHNpQDVi50JAC2Cyq,4b71867e85be890eefe74be2319c110091d5a7ba6af5857b889345421582f82a,4832df384f0539643af026fbfc5f29cd2d44e380143e1e67b4118b42bdf1555b,a37b8465eefb78c8167cc7eb4e20b3fd2401b1709be15eacab70d3d52357d625,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,"candidate crop rows [26:3026]; integer pad columns left=18, right=19; no resize/interpolation/warp",0.990966796875,0.9747451953644053,0.5880000213200296,0.6123563313797268,587,0.31686541737649065,0.0,0.0233875591611141,0,65283,28852.878142469006,34423.0,0.0,34423.0,61756.0,0.3113977124346773,0.0,65283,8533247,d958c970a762ac9f622ecb44c2e9119dd534ee0f4c82176248243e5bbdb3cf77,fiji,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,,45.24237372301286,3.4097642959968653,32.29418339501717,506236,mm:ss or m:ss): 0:31.14,6be20d1383d59147388bda3af285b938f7f9661bbe805cdffe981c120ca6124d,441e2a601879fc6d41ea867422f6bc4e1497646c4f546f2be912ebbebbeee117
